match_id,game_duration,game_mode,game_version,timestamp,datetime,date,month,region,league
NA1_5592288620,2521,CLASSIC,16.13.791.5903,1782839480594,2026-06-30 17:11:20.594,2026-06-30,2026-06,na,challenger
NA1_5592288620,2521,CLASSIC,16.13.791.5903,1782839480594,2026-06-30 17:11:20.594,2026-06-30,2026-06,na,grandmaster
NA1_5592280753,1905,CLASSIC,16.13.791.5903,1782837183546,2026-06-30 16:33:03.546,2026-06-30,2026-06,na,challenger
NA1_5592280753,1905,CLASSIC,16.13.791.5903,1782837183546,2026-06-30 16:33:03.546,2026-06-30,2026-06,na,master
NA1_5587730761,1458,CHERRY,16.12.788.4269,1782251363820,2026-06-23 21:49:23.820,2026-06-23,2026-06,na,challenger
NA1_5587715989,1787,CHERRY,16.12.788.4269,1782249666076,2026-06-23 21:21:06.076,2026-06-23,2026-06,na,challenger
NA1_5579042341,1753,CLASSIC,16.12.785.1316,1781137769788,2026-06-11 00:29:29.788,2026-06-11,2026-06,na,challenger
NA1_5578508226,1482,CLASSIC,16.11.782.9736,1781060024931,2026-06-10 02:53:44.931,2026-06-10,2026-06,na,challenger
NA1_5591999405,935,CLASSIC,16.13.791.5903,1782788675570,2026-06-30 03:04:35.570,2026-06-30,2026-06,na,challenger
NA1_5591999405,935,CLASSIC,16.13.791.5903,1782788675570,2026-06-30 03:04:35.570,2026-06-30,2026-06,na,grandmaster
NA1_5592269053,125,CLASSIC,16.13.791.5903,1782835000152,2026-06-30 15:56:40.152,2026-06-30,2026-06,na,challenger
NA1_5592258106,1338,CLASSIC,16.13.791.5903,1782832291728,2026-06-30 15:11:31.728,2026-06-30,2026-06,na,challenger
NA1_5591637459,1749,CLASSIC,16.13.791.5903,1782752667357,2026-06-29 17:04:27.357,2026-06-29,2026-06,na,challenger
NA1_5591618972,2305,CLASSIC,16.13.791.5903,1782748119731,2026-06-29 15:48:39.731,2026-06-29,2026-06,na,challenger
NA1_5591531817,1907,CLASSIC,16.13.791.5903,1782718673118,2026-06-29 07:37:53.118,2026-06-29,2026-06,na,challenger
NA1_5591515303,1571,CLASSIC,16.13.791.5903,1782716348301,2026-06-29 06:59:08.301,2026-06-29,2026-06,na,challenger
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,challenger
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,challenger
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,grandmaster
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,grandmaster
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,master
NA1_5592321649,2048,CLASSIC,16.13.791.5903,1782845141618,2026-06-30 18:45:41.618,2026-06-30,2026-06,na,master
NA1_5591221300,1461,CLASSIC,16.13.791.5903,1782693312155,2026-06-29 00:35:12.155,2026-06-29,2026-06,na,challenger
NA1_5591976193,1688,CLASSIC,16.13.791.5903,1782787074898,2026-06-30 02:37:54.898,2026-06-30,2026-06,na,challenger
NA1_5591816220,1563,CHERRY,16.13.791.5903,1782775171821,2026-06-29 23:19:31.821,2026-06-29,2026-06,na,challenger
NA1_5592226473,1958,CLASSIC,16.13.791.5903,1782821270999,2026-06-30 12:07:50.999,2026-06-30,2026-06,na,challenger
NA1_5592226473,1958,CLASSIC,16.13.791.5903,1782821270999,2026-06-30 12:07:50.999,2026-06-30,2026-06,na,challenger
NA1_5591723398,2100,CLASSIC,16.13.791.5903,1782765405131,2026-06-29 20:36:45.131,2026-06-29,2026-06,na,challenger
NA1_5591723398,2100,CLASSIC,16.13.791.5903,1782765405131,2026-06-29 20:36:45.131,2026-06-29,2026-06,na,challenger
NA1_5591723398,2100,CLASSIC,16.13.791.5903,1782765405131,2026-06-29 20:36:45.131,2026-06-29,2026-06,na,grandmaster
NA1_5591229375,1893,CHERRY,16.13.791.5903,1782693888253,2026-06-29 00:44:48.253,2026-06-29,2026-06,na,challenger
NA1_5592167894,1521,CLASSIC,16.13.791.5903,1782803015099,2026-06-30 07:03:35.099,2026-06-30,2026-06,na,challenger
NA1_5592149417,1471,CLASSIC,16.13.791.5903,1782800852370,2026-06-30 06:27:32.370,2026-06-30,2026-06,na,challenger
NA1_5592149417,1471,CLASSIC,16.13.791.5903,1782800852370,2026-06-30 06:27:32.370,2026-06-30,2026-06,na,grandmaster
NA1_5592167648,1436,CLASSIC,16.13.791.5903,1782803589826,2026-06-30 07:13:09.826,2026-06-30,2026-06,na,challenger
NA1_5592151228,2219,CLASSIC,16.13.791.5903,1782800977092,2026-06-30 06:29:37.092,2026-06-30,2026-06,na,challenger
NA1_5592129258,1765,CLASSIC,16.13.791.5903,1782798653893,2026-06-30 05:50:53.893,2026-06-30,2026-06,na,challenger
NA1_5592129258,1765,CLASSIC,16.13.791.5903,1782798653893,2026-06-30 05:50:53.893,2026-06-30,2026-06,na,grandmaster
